124,June,13,Paul Donnelly,Weymouth PD,,Local,E-mail,,,,Looking for images,
125,June,13,Michael Ariely,Enforcement Services,,State,E-mail,6,0,,,
126,June,19,MSP Lt. Alan C. Zani,M.S.P,,State,E-mail,1,0,,,For ATF Jack Kelter
127,June,21,Chris Gilroy,DMV Invest CT,,Out of State - State,E-mail,,,,Other,
128,June,22,Mike Akely,MassDOT,,State,E-mail,8,0,,,Reentry program
129,June,26,Amy Eriandonponte,Boston PD,Sexual Assault Unit,Local,Phone and walk-in,,,2,,
130,June,27,Special Agent Dana Fiandaca,H.S.I,,Federal,E-mail,2,0,,,
131,June,30,Martin Conley,M.S.P,,State,Phone,,,,Address for [redacted],
132,July,3,Mike Akely,MassDOT,,State,E-mail,6,0,,"2 Crop only, 1 original",
133,July,8,Neil Sullivan,US Marshals,,Federal,E-mail,2,0,,,
134,July,11,Robert Fisher,US Customs Enforcement,,Federal,E-mail,2,0,,,
135,July,11,Ronda S. Archer,USCIS - Houston,Fraud Detection,Out of State - Federal,E-mail,5,1,,4 images and 2 matches,
136,July,12,Mike Akely,MassDOT,,State,E-mail,1,0,,,
137,July,13,Det. Anthony Williams,Boston PD,,Local,Walk-in,1,0,,Image,
138,July,14,Mike Akely,MassDOT,,State,E-mail,1,1,,Image,
139,July,17,Mike Akely,Prison Reentry Program,,State,E-mail,1,1,,,
140,July,18,Det. Janeen Mitchell,Boston PD,,Local,E-mail,1,1,,Fee,
141,July,17,Mike Akely,MassDOT,,State,E-mail,1,1,,,
142,July,18,Marc Abramson,Randolph PD,,Local,E-mail,2,0,,Uploaded Image,
143,July,17,Det. Janeen Mitchell,Boston PD,,Local,Fax,,,x,,
144,July,21,N/A,Boston Compliance Unit,,State,N/A,2,0,,,
145,July,24,Bobby Enslend,Boston PD,,Local,E-mail,2,1,,,
146,July,24,Tpr. Dawaatkinson,M.S.P,,State,E-mail,1,0,,Image,
147,July,24,William Planeta,N.Y.P.D,,Out of State - Local,E-mail,3,0,,Uploaded image,
148,July,25,Mike Akely,MassDOT,,State,E-mail,2,0,,Image renting program,
149,July,25,N/A,MassDOT,,State,Walk-in,2,0,,,
150,July,27,Mike Akely,Prison Reentry Program,,State,E-mail,1,0,,,
151,August,2,Andy Graham,M.S.P - M.S.D.U,,State,E-mail,1,0,,,
152,August,7,Johnson,State,,State,E-mail,1,0,,,
153,August,8,Paul Donnelly,Weymouth PD,,Local,E-mail,1,0,,,
154,August,14,Susan Ragucci,H.S.I,,Federal,E-mail,1,0,,,
155,August,14,Joseph Young,Boston PD,,Local,N/A,0,0,,Photo Array,
156,August,18,Dana Fiandaca,,,,,,,,,
157,August,21,Scott Mancloud,Newton Police,,Local,E-mail,1,2,,,
158,August,22,Cristina Lucin,M.S.P,,State,Walk-In,1,0,,,
159,August,28,Michael O'Shaughnessy,D.E.A,,Federal,E-mail,2,0,,,
160,August,30,Michael Ariely,Enforcement Services,R.M.V,State,E-mail,1,0,,Image upload,
161,August,30,Mike Ariely,Enforcement Services,,State,E-mail,4,0,,,
162,August,31,Cristina Lucin,M.S.P,,State,E-mail,1,1,,,
163,August,30,Cristina Lucin,I.R.S,,Federal,E-mail,0,0,,RI/Reg Into,
164,August,22,Cristina Lucin,New Hampshire State Police,,Out of State - State,E-mail,1,0,,Documents,
165,August,18,Cristina Lucin,Newton Police,,Local,E-mail,1,2,,Color images,
166,August,15,Cristina Lucin,Tewksbury PD,,Local,E-mail,1,1,,,
167,September,1,Brendon Kelly,Boston PD,Sexual Assault Unit,Local,N/A,,,x,Photo array,
168,September,5,Bobby England,Boston PD,,Local,N/A,2,0,,,
169,September,7,Mike Akely,Prison Reentry Program,,State,N/A,2,0,,,
170,September,7,Det. Conboy,Boston PD,,Local,N/A,,,x,Photo array,
171,September,8,James Defeo,Boston PD,,Local,E-mail,1,0,,Image,
172,September,12,David Atherton,Cambridge PD,,Local,E-mail,2,0,,Uploaded images,
173,September,12,Shea,FAS South,,State,E-mail,1,1,,Twins no case,
174,September,12,Brian O'Connor,Cambridge PD,,Local,E-mail,1,0,,Uploaded images,
175,September,13,Det. David Albut,Cambridge PD,,Local,E-mail,2,0,,,
176,September,19,Noah Pack,M.S.P-Springfield,,State,E-mail,0,0,,CORI Images,
177,September,21,Det. Mike Cesarini,Brockton PD,,Local,E-mail,2,0,,Images,
178,September,21,Dana Fiandaca,H.S.I,,Federal,E-mail,2,0,,Uploaded images,
179,September,22,Lt. Martin Conley,M.S.P,,State,E-mail,4,0,,Uploaded images,
180,September,22,Det. Mike Cesarini,Brockton PD,,Local,E-mail,4,0,,Images,
181,October,2,Brian O'Connor,N/A,,Local,N/A,1,0,,Uploaded images,
182,October,4,Det. Eric Bolger,N.Y.P.D,,Out of State - Local,E-mail,1,0,,Uploaded images,
183,October,5,Det. Stepher Walker,M.S.P,Compliance,State,N/A,1,0,,,
184,October,5,Kevin Innes,Enforcement Services,,State,Walk-in,1,0,,,
185,October,5,Paul Donnelly,D.E.A,D.O.J,Federal,E-mail,1,0,,Uploaded images,
186,October,10,Susan Ragucci,I.C.E,,Federal,E-mail,1,0,,Uploaded images,
187,October,12,Sixto Merced,Boston PD,,Local,E-mail,2,0,,Uploaded images,
188,October,18,Flattery Pat,H.S.I,,Federal,E-mail,1,0,,,
189,October,20,Sixto Merced,Boston PD,,Local,E-mail,1,0,,Uploaded images,
190,October,20,David J. Spirito,D.E.A,,Federal,E-mail,1,0,,Uploaded images,
191,October,25,Michael O'Shaughnessy,D.E.A,,Federal,E-mail,1,1,,,
192,October,26,Cristina Lucin,M.S.P,,State,Walk-in,2,0,,,
193,October,31,Susan Ragucci,H.S.I,,Federal,E-mail,1,0,,Uploaded images,
194,November,2,Steve Fennesy,M.S.P,,State,E-mail,4,0,,Uploaded images,
195,November,9,Kevin ,M.S.P,,State,Walk-in,2,0,,,
196,November,13,Matt Woodman,Boston OCDETF  ,D.O.J,Federal,E-mail,2,0,,Images,
197,November,14,Stephen Walker,M.S.P,,State,E-mail,4,0,,Images,
198,November,20,Paul Donnelly,D.E.A,Task Force Boston,Federal,E-mail,1,0,,Images,
199,November,27,Danlenjo Lagoa,Boston PD,,Local,N/A,,,x,Photo array,
200,December,4,Dana Fiandaca,H.S.I,,Federal,E-mail,1,1,,,
201,December,5,Eric Bolger,N.Y.P.D,Financial Crimes,Out of State - Local,E-mail,1,0,,Images,
202,December,5,Paul Donnelly,D.E.A,,Federal,E-mail,1,1,,,
203,December,7,Brian O'Connor,Cambridge PD,,Local,E-mail,4,0,,Images,
204,December,7,Michelle Conley,Enforcement Services,,State,Walk-in,2,0,,,
205,December,8,Cristina Lucin,I.C.E,,Federal,E-mail,1,1,,,
206,December,11,Dana Atkinson,M.S.P,,State,E-mail,1,0,,Uploaded image,
207,December,11,Kevin,Enforcement Services,,State,E-mail,1,0,,,
208,December,11,William Planeta,N.Y.P.D,,Out of State - Local,E-mail,3,0,,Uploaded images,
209,December,12,Paul Donnelly,U.S D.O.T,,Federal,E-mail,3,1,,,
210,December,15,Johnson,M.S.P,,State,Walk-in,14,0,,Project with HSIII,
211,December,15,Kevin H.O.,MassDOT,,State,Walk-in,3,2,,,
212,December,18,David J. Spirito,D.E.A,Boston Strike Force,Federal,E-mail,1,0,,,
